DATETIME,Discharge[m3/s],,,,
6/26/2017 10:45,0.041030104,,,,
6/26/2017 11:00,0.042723392,,,,
6/26/2017 11:15,0.042723392,,,,
6/26/2017 11:30,0.042723392,,,,
6/26/2017 11:45,0.042723392,,,,
6/26/2017 12:00,0.041030104,,,,
6/26/2017 12:15,0.042723392,,,,
6/26/2017 12:30,0.042723392,,,,
6/26/2017 12:45,0.041030104,,,,
6/26/2017 13:00,0.041030104,,,,
6/26/2017 13:15,0.042723392,,,,
6/26/2017 13:30,0.041030104,,,,
6/26/2017 13:45,0.041030104,,,,
6/26/2017 14:00,0.042723392,,,,
6/26/2017 14:15,0.042723392,,,,
6/26/2017 14:30,0.042723392,,,,
6/26/2017 14:45,0.041030104,,,,
6/26/2017 15:00,0.041030104,,,,
6/26/2017 15:15,0.042723392,,,,
6/26/2017 15:30,0.042723392,,,,
6/26/2017 15:45,0.042723392,,,,
6/26/2017 16:00,0.041030104,,,,
6/26/2017 16:15,0.042723392,,,,
6/26/2017 16:30,0.042723392,,,,
6/26/2017 16:45,0.042723392,,,,
6/26/2017 17:00,0.042723392,,,,
6/26/2017 17:15,0.041030104,,,,
6/26/2017 17:30,0.042723392,,,,
6/26/2017 17:45,0.042723392,,,,
6/26/2017 18:00,0.042723392,,,,
6/26/2017 18:15,0.042723392,,,,
6/26/2017 18:30,0.042723392,,,,
6/26/2017 18:45,0.042723392,,,,
6/26/2017 19:00,0.042723392,,,,
6/26/2017 19:15,0.042723392,,,,
6/26/2017 19:30,0.042723392,,,,
6/26/2017 19:45,0.042723392,,,,
6/26/2017 20:00,0.041030104,,,,
6/26/2017 20:15,0.042723392,,,,
6/26/2017 20:30,0.042723392,,,,
6/26/2017 20:45,0.041030104,,,,
6/26/2017 21:00,0.042723392,,,,
6/26/2017 21:15,0.042723392,,,,
6/26/2017 21:30,0.041030104,,,,
6/26/2017 21:45,0.042723392,,,,
6/26/2017 22:00,0.041030104,,,,
6/26/2017 22:15,0.041030104,,,,
6/26/2017 22:30,0.041030104,,,,
6/26/2017 22:45,0.041030104,,,,
6/26/2017 23:00,0.042723392,,,,
6/26/2017 23:15,0.042723392,,,,
6/26/2017 23:30,0.042723392,,,,
6/26/2017 23:45,0.042723392,,,,
6/27/2017,0.041030104,,,,
6/27/2017 0:15,0.042723392,,,,
6/27/2017 0:30,0.042723392,,,,
6/27/2017 0:45,0.041030104,,,,
6/27/2017 1:00,0.042723392,,,,
6/27/2017 1:15,0.042723392,,,,
6/27/2017 1:30,0.042723392,,,,
6/27/2017 1:45,0.041030104,,,,
6/27/2017 2:00,0.041030104,,,,
6/27/2017 2:15,0.041030104,,,,
6/27/2017 2:30,0.042723392,,,,
6/27/2017 2:45,0.041030104,,,,
6/27/2017 3:00,0.042723392,,,,
6/27/2017 3:15,0.042723392,,,,
6/27/2017 3:30,0.041030104,,,,
6/27/2017 3:45,0.042723392,,,,
6/27/2017 4:00,0.042723392,,,,
6/27/2017 4:15,0.042723392,,,,
6/27/2017 4:30,0.042723392,,,,
6/27/2017 4:45,0.042723392,,,,
6/27/2017 5:00,0.041030104,,,,
6/27/2017 5:15,0.042723392,,,,
6/27/2017 5:30,0.042723392,,,,
6/27/2017 5:45,0.041030104,,,,
6/27/2017 6:00,0.041030104,,,,
6/27/2017 6:15,0.042723392,,,,
6/27/2017 6:30,0.041030104,,,,
6/27/2017 6:45,0.042723392,,,,
6/27/2017 7:00,0.042723392,,,,
6/27/2017 7:15,0.042723392,,,,
6/27/2017 7:30,0.042723392,,,,
6/27/2017 7:45,0.041030104,,,,
6/27/2017 8:00,0.042723392,,,,
6/27/2017 8:15,0.042723392,,,,
6/27/2017 8:30,0.042723392,,,,
6/27/2017 8:45,0.041030104,,,,
6/27/2017 9:00,0.041030104,,,,
6/27/2017 9:15,0.041030104,,,,
6/27/2017 9:30,0.042723392,,,,
6/27/2017 9:45,0.041030104,,,,
6/27/2017 10:00,0.042723392,,,,
6/27/2017 10:15,0.041030104,,,,
6/27/2017 10:30,0.042723392,,,,
6/27/2017 10:45,0.042723392,,,,
6/27/2017 11:00,0.042723392,,,,
6/27/2017 11:15,0.042723392,,,,
6/27/2017 11:30,0.041030104,,,,
6/27/2017 11:45,0.042723392,,,,
6/27/2017 12:00,0.042723392,,,,
6/27/2017 12:15,0.042723392,,,,
6/27/2017 12:30,0.041030104,,,,
6/27/2017 12:45,0.042723392,,,,
6/27/2017 13:00,0.042723392,,,,
6/27/2017 13:15,0.042723392,,,,
6/27/2017 13:30,0.042723392,,,,
6/27/2017 13:45,0.042723392,,,,
6/27/2017 14:00,0.042723392,,,,
6/27/2017 14:15,0.042723392,,,,
6/27/2017 14:30,0.042723392,,,,
6/27/2017 14:45,0.042723392,,,,
6/27/2017 15:00,0.041030104,,,,
6/27/2017 15:15,0.041030104,,,,
6/27/2017 15:30,0.042723392,,,,
6/27/2017 15:45,0.041030104,,,,
6/27/2017 16:00,0.042723392,,,,
6/27/2017 16:15,0.042723392,,,,
6/27/2017 16:30,0.042723392,,,,
6/27/2017 16:45,0.042723392,,,,
6/27/2017 17:00,0.042723392,,,,
6/27/2017 17:15,0.041030104,,,,
6/27/2017 17:30,0.042723392,,,,
6/27/2017 17:45,0.042723392,,,,
6/27/2017 18:00,0.042723392,,,,
6/27/2017 18:15,0.042723392,,,,
6/27/2017 18:30,0.042723392,,,,
6/27/2017 18:45,0.042723392,,,,
6/27/2017 19:00,0.042723392,,,,
6/27/2017 19:15,0.042723392,,,,
6/27/2017 19:30,0.042723392,,,,
6/27/2017 19:45,0.042723392,,,,
6/27/2017 20:00,0.042723392,,,,
6/27/2017 20:15,0.042723392,,,,
6/27/2017 20:30,0.042723392,,,,
6/27/2017 20:45,0.042723392,,,,
6/27/2017 21:00,0.042723392,,,,
6/27/2017 21:15,0.042723392,,,,
6/27/2017 21:30,0.042723392,,,,
6/27/2017 21:45,0.042723392,,,,
6/27/2017 22:00,0.042723392,,,,
6/27/2017 22:15,0.042723392,,,,
6/27/2017 22:30,0.042723392,,,,
6/27/2017 22:45,0.042723392,,,,
6/27/2017 23:00,0.041030104,,,,
6/27/2017 23:15,0.042723392,,,,
6/27/2017 23:30,0.042723392,,,,
6/27/2017 23:45,0.042723392,,,,
6/28/2017,0.041030104,,,,
6/28/2017 0:15,0.042723392,,,,
6/28/2017 0:30,0.041030104,,,,
6/28/2017 0:45,0.041030104,,,,
6/28/2017 1:00,0.042723392,,,,
6/28/2017 1:15,0.042723392,,,,
6/28/2017 1:30,0.042723392,,,,
6/28/2017 1:45,0.042723392,,,,
6/28/2017 2:00,0.042723392,,,,
6/28/2017 2:15,0.042723392,,,,
6/28/2017 2:30,0.041030104,,,,
6/28/2017 2:45,0.041030104,,,,
6/28/2017 3:00,0.042723392,,,,
6/28/2017 3:15,0.042723392,,,,
6/28/2017 3:30,0.041030104,,,,
6/28/2017 3:45,0.042723392,,,,
6/28/2017 4:00,0.042723392,,,,
6/28/2017 4:15,0.042723392,,,,
6/28/2017 4:30,0.042723392,,,,
6/28/2017 4:45,0.042723392,,,,
6/28/2017 5:00,0.042723392,,,,
6/28/2017 5:15,0.044457316,,,,
6/28/2017 5:30,0.042723392,,,,
6/28/2017 5:45,0.044457316,,,,
6/28/2017 6:00,0.042723392,,,,
6/28/2017 6:15,0.044457316,,,,
6/28/2017 6:30,0.042723392,,,,
6/28/2017 6:45,0.044457316,,,,
6/28/2017 7:00,0.044457316,,,,
6/28/2017 7:15,0.042723392,,,,
6/28/2017 7:30,0.044457316,,,,
6/28/2017 7:45,0.044457316,,,,
6/28/2017 8:00,0.044457316,,,,
6/28/2017 8:15,0.044457316,,,,
6/28/2017 8:30,0.044457316,,,,
6/28/2017 8:45,0.044457316,,,,
6/28/2017 9:00,0.042723392,,,,
6/28/2017 9:15,0.044457316,,,,
6/28/2017 9:30,0.042723392,,,,
6/28/2017 9:45,0.042723392,,,,
6/28/2017 10:00,0.044457316,,,,
6/28/2017 10:15,0.042723392,,,,
6/28/2017 10:30,0.042723392,,,,
6/28/2017 10:45,0.044457316,,,,
6/28/2017 11:00,0.044457316,,,,
6/28/2017 11:15,0.042723392,,,,
6/28/2017 11:30,0.044457316,,,,
6/28/2017 11:45,0.042723392,,,,
6/28/2017 12:00,0.042723392,,,,
6/28/2017 12:15,0.044457316,,,,
6/28/2017 12:30,0.044457316,,,,
6/28/2017 12:45,0.044457316,,,,
6/28/2017 13:00,0.044457316,,,,
6/28/2017 13:15,0.044457316,,,,
6/28/2017 13:30,0.042723392,,,,
6/28/2017 13:45,0.042723392,,,,
6/28/2017 14:00,0.042723392,,,,
6/28/2017 14:15,0.042723392,,,,
6/28/2017 14:30,0.042723392,,,,
6/28/2017 14:45,0.042723392,,,,
6/28/2017 15:00,0.042723392,,,,
6/28/2017 15:15,0.044457316,,,,
6/28/2017 15:30,0.042723392,,,,
6/28/2017 15:45,0.044457316,,,,
6/28/2017 16:00,0.042723392,,,,
6/28/2017 16:15,0.042723392,,,,
6/28/2017 16:30,0.042723392,,,,
6/28/2017 16:45,0.044457316,,,,
6/28/2017 17:00,0.042723392,,,,
6/28/2017 17:15,0.042723392,,,,
6/28/2017 17:30,0.044457316,,,,
6/28/2017 17:45,0.042723392,,,,
6/28/2017 18:00,0.044457316,,,,
6/28/2017 18:15,0.05374677,,,,
6/28/2017 18:30,0.046232173,,,,
6/28/2017 18:45,0.048048256,,,,
6/28/2017 19:00,0.055730635,,,,
6/28/2017 19:15,0.073160436,,,,
6/28/2017 19:30,0.093458633,,,,
6/28/2017 19:45,0.110643894,,,,
6/28/2017 20:00,0.214656588,,,,
6/28/2017 20:15,0.237596266,,,,
6/28/2017 20:30,0.256947215,,,,
6/28/2017 20:45,0.272051744,,,,
6/28/2017 21:00,0.277200272,,,,
6/28/2017 21:15,0.277200272,,,,
6/28/2017 21:30,0.287669031,,,,
6/28/2017 21:45,0.287669031,,,,
6/28/2017 22:00,0.287669031,,,,
6/28/2017 22:15,0.287669031,,,,
6/28/2017 22:30,0.292989713,,,,
6/28/2017 22:45,0.287669031,,,,
6/28/2017 23:00,0.292989713,,,,
6/28/2017 23:15,0.287669031,,,,
6/28/2017 23:30,0.287669031,,,,
6/28/2017 23:45,0.28240597,,,,
6/29/2017,0.28240597,,,,
6/29/2017 0:15,0.277200272,,,,
6/29/2017 0:30,0.277200272,,,,
6/29/2017 0:45,0.277200272,,,,
6/29/2017 1:00,0.266960189,,,,
6/29/2017 1:15,0.266960189,,,,
6/29/2017 1:30,0.261925412,,,,
6/29/2017 1:45,0.252025402,,,,
6/29/2017 2:00,0.247159772,,,,
6/29/2017 2:15,0.247159772,,,,
6/29/2017 2:30,0.242350127,,,,
6/29/2017 2:45,0.237596266,,,,
6/29/2017 3:00,0.232897987,,,,
6/29/2017 3:15,0.223667314,,,,
6/29/2017 3:30,0.223667314,,,,
6/29/2017 3:45,0.223667314,,,,
6/29/2017 4:00,0.219134567,,,,
6/29/2017 4:15,0.214656588,,,,
6/29/2017 4:30,0.214656588,,,,
6/29/2017 4:45,0.21023317,,,,
6/29/2017 5:00,0.21023317,,,,
6/29/2017 5:15,0.21023317,,,,
6/29/2017 5:30,0.214656588,,,,
6/29/2017 5:45,0.205864108,,,,
6/29/2017 6:00,0.205864108,,,,
6/29/2017 6:15,0.201549193,,,,
6/29/2017 6:30,0.201549193,,,,
6/29/2017 6:45,0.197288216,,,,
6/29/2017 7:00,0.197288216,,,,
6/29/2017 7:15,0.197288216,,,,
6/29/2017 7:30,0.197288216,,,,
6/29/2017 7:45,0.197288216,,,,
6/29/2017 8:00,0.197288216,,,,
6/29/2017 8:15,0.193080967,,,,
6/29/2017 8:30,0.193080967,,,,
6/29/2017 8:45,0.193080967,,,,
6/29/2017 9:00,0.188927235,,,,
6/29/2017 9:15,0.188927235,,,,
6/29/2017 9:30,0.193080967,,,,
6/29/2017 9:45,0.188927235,,,,
6/29/2017 10:00,0.188927235,,,,
6/29/2017 10:15,0.184826808,,,,
6/29/2017 10:30,0.184826808,,,,
6/29/2017 10:45,0.184826808,,,,
6/29/2017 11:00,0.184826808,,,,
6/29/2017 11:15,0.180779474,,,,
6/29/2017 11:30,0.184826808,,,,
6/29/2017 11:45,0.180779474,,,,
6/29/2017 12:00,0.180779474,,,,
6/29/2017 12:15,0.176785017,,,,
6/29/2017 12:30,0.176785017,,,,
6/29/2017 12:45,0.176785017,,,,
6/29/2017 13:00,0.176785017,,,,
6/29/2017 13:15,0.172843175,,,,
6/29/2017 13:30,0.176785017,,,,
6/29/2017 13:45,0.172843175,,,,
6/29/2017 14:00,0.168953828,,,,
6/29/2017 14:15,0.168953828,,,,
6/29/2017 14:30,0.168953828,,,,
6/29/2017 14:45,0.168953828,,,,
6/29/2017 15:00,0.165116709,,,,
6/29/2017 15:15,0.165116709,,,,
6/29/2017 15:30,0.165116709,,,,
6/29/2017 15:45,0.165116709,,,,
6/29/2017 16:00,0.161331601,,,,
6/29/2017 16:15,0.161331601,,,,
6/29/2017 16:30,0.161331601,,,,
6/29/2017 16:45,0.161331601,,,,
6/29/2017 17:00,0.161331601,,,,
6/29/2017 17:15,0.157598283,,,,
6/29/2017 17:30,0.157598283,,,,
6/29/2017 17:45,0.153916535,,,,
6/29/2017 18:00,0.153916535,,,,
6/29/2017 18:15,0.153916535,,,,
6/29/2017 18:30,0.153916535,,,,
6/29/2017 18:45,0.150286134,,,,
6/29/2017 19:00,0.153916535,,,,
6/29/2017 19:15,0.150286134,,,,
6/29/2017 19:30,0.153916535,,,,
6/29/2017 19:45,0.150286134,,,,
6/29/2017 20:00,0.146706858,,,,
6/29/2017 20:15,0.150286134,,,,
6/29/2017 20:30,0.150286134,,,,
6/29/2017 20:45,0.146706858,,,,
6/29/2017 21:00,0.143178482,,,,
6/29/2017 21:15,0.143178482,,,,
6/29/2017 21:30,0.143178482,,,,
6/29/2017 21:45,0.143178482,,,,
6/29/2017 22:00,0.143178482,,,,
6/29/2017 22:15,0.13970078,,,,
6/29/2017 22:30,0.143178482,,,,
6/29/2017 22:45,0.136273525,,,,
6/29/2017 23:00,0.13970078,,,,
6/29/2017 23:15,0.13970078,,,,
6/29/2017 23:30,0.143178482,,,,
6/29/2017 23:45,0.13970078,,,,
6/30/2017,0.136273525,,,,
6/30/2017 0:15,0.136273525,,,,
6/30/2017 0:30,0.13970078,,,,
6/30/2017 0:45,0.136273525,,,,
6/30/2017 1:00,0.136273525,,,,
6/30/2017 1:15,0.13970078,,,,
6/30/2017 1:30,0.136273525,,,,
6/30/2017 1:45,0.13289649,,,,
6/30/2017 2:00,0.13289649,,,,
6/30/2017 2:15,0.136273525,,,,
6/30/2017 2:30,0.129569405,,,,
6/30/2017 2:45,0.13289649,,,,
6/30/2017 3:00,0.13289649,,,,
6/30/2017 3:15,0.129569405,,,,
6/30/2017 3:30,0.13289649,,,,
6/30/2017 3:45,0.129569405,,,,
6/30/2017 4:00,0.13289649,,,,
6/30/2017 4:15,0.129569405,,,,
6/30/2017 4:30,0.126292118,,,,
6/30/2017 4:45,0.129569405,,,,
6/30/2017 5:00,0.129569405,,,,
6/30/2017 5:15,0.129569405,,,,
6/30/2017 5:30,0.126292118,,,,
6/30/2017 5:45,0.126292118,,,,
6/30/2017 6:00,0.126292118,,,,
6/30/2017 6:15,0.129569405,,,,
6/30/2017 6:30,0.126292118,,,,
6/30/2017 6:45,0.126292118,,,,
6/30/2017 7:00,0.123064358,,,,
6/30/2017 7:15,0.126292118,,,,
6/30/2017 7:30,0.126292118,,,,
6/30/2017 7:45,0.123064358,,,,
6/30/2017 8:00,0.119885891,,,,
6/30/2017 8:15,0.123064358,,,,
6/30/2017 8:30,0.119885891,,,,
6/30/2017 8:45,0.123064358,,,,
6/30/2017 9:00,0.123064358,,,,
6/30/2017 9:15,0.123064358,,,,
6/30/2017 9:30,0.123064358,,,,
6/30/2017 9:45,0.119885891,,,,
6/30/2017 10:00,0.119885891,,,,
6/30/2017 10:15,0.119885891,,,,
6/30/2017 10:30,0.119885891,,,,
6/30/2017 10:45,0.119885891,,,,
6/30/2017 11:00,0.119885891,,,,
6/30/2017 11:15,0.119885891,,,,
6/30/2017 11:30,0.123064358,,,,
6/30/2017 11:45,0.119885891,,,,
6/30/2017 12:00,0.119885891,,,,
6/30/2017 12:15,0.123064358,,,,
6/30/2017 12:30,0.116756483,,,,
6/30/2017 12:45,0.116756483,,,,
6/30/2017 13:00,0.116756483,,,,
6/30/2017 13:15,0.119885891,,,,
6/30/2017 13:30,0.113675896,,,,
6/30/2017 13:45,0.119885891,,,,
6/30/2017 14:00,0.116756483,,,,
6/30/2017 14:15,0.116756483,,,,
6/30/2017 14:30,0.113675896,,,,
6/30/2017 14:45,0.116756483,,,,
6/30/2017 15:00,0.113675896,,,,
6/30/2017 15:15,0.116756483,,,,
6/30/2017 15:30,0.116756483,,,,
6/30/2017 15:45,0.116756483,,,,
6/30/2017 16:00,0.116756483,,,,
6/30/2017 16:15,0.116756483,,,,
6/30/2017 16:30,0.113675896,,,,
6/30/2017 16:45,0.116756483,,,,
6/30/2017 17:00,0.116756483,,,,
6/30/2017 17:15,0.113675896,,,,
6/30/2017 17:30,0.116756483,,,,
6/30/2017 17:45,0.113675896,,,,
6/30/2017 18:00,0.119885891,,,,
6/30/2017 18:15,0.116756483,,,,
6/30/2017 18:30,0.113675896,,,,
6/30/2017 18:45,0.116756483,,,,
6/30/2017 19:00,0.113675896,,,,
6/30/2017 19:15,0.113675896,,,,
6/30/2017 19:30,0.113675896,,,,
6/30/2017 19:45,0.116756483,,,,
6/30/2017 20:00,0.110643894,,,,
6/30/2017 20:15,0.110643894,,,,
6/30/2017 20:30,0.110643894,,,,
6/30/2017 20:45,0.107660236,,,,
6/30/2017 21:00,0.113675896,,,,
6/30/2017 21:15,0.110643894,,,,
6/30/2017 21:30,0.110643894,,,,
6/30/2017 21:45,0.116756483,,,,
6/30/2017 22:00,0.110643894,,,,
6/30/2017 22:15,0.110643894,,,,
6/30/2017 22:30,0.107660236,,,,
6/30/2017 22:45,0.110643894,,,,
6/30/2017 23:00,0.110643894,,,,
6/30/2017 23:15,0.113675896,,,,
6/30/2017 23:30,0.113675896,,,,
6/30/2017 23:45,0.110643894,,,,
7/1/2017,0.107660236,,,,
7/1/2017 0:15,0.107660236,,,,
7/1/2017 0:30,0.113675896,,,,
7/1/2017 0:45,0.119885891,,,,
7/1/2017 1:00,0.110643894,,,,
7/1/2017 1:15,0.110643894,,,,
7/1/2017 1:30,0.107660236,,,,
7/1/2017 1:45,0.110643894,,,,
7/1/2017 2:00,0.107660236,,,,
7/1/2017 2:15,0.104724684,,,,
7/1/2017 2:30,0.093458633,,,,
7/1/2017 2:45,0.096204205,,,,
7/1/2017 3:00,0.093458633,,,,
7/1/2017 3:15,0.093458633,,,,
7/1/2017 3:30,0.093458633,,,,
7/1/2017 3:45,0.093458633,,,,
7/1/2017 4:00,0.093458633,,,,
7/1/2017 4:15,0.096204205,,,,
7/1/2017 4:30,0.093458633,,,,
7/1/2017 4:45,0.093458633,,,,
7/1/2017 5:00,0.093458633,,,,
7/1/2017 5:15,0.09075994,,,,
7/1/2017 5:30,0.088107874,,,,
7/1/2017 5:45,0.09075994,,,,
7/1/2017 6:00,0.088107874,,,,
7/1/2017 6:15,0.088107874,,,,
7/1/2017 6:30,0.088107874,,,,
7/1/2017 6:45,0.088107874,,,,
7/1/2017 7:00,0.09075994,,,,
7/1/2017 7:15,0.085502184,,,,
7/1/2017 7:30,0.088107874,,,,
7/1/2017 7:45,0.085502184,,,,
7/1/2017 8:00,0.085502184,,,,
7/1/2017 8:15,0.082942603,,,,
7/1/2017 8:30,0.085502184,,,,
7/1/2017 8:45,0.085502184,,,,
7/1/2017 9:00,0.085502184,,,,
7/1/2017 9:15,0.085502184,,,,
7/1/2017 9:30,0.082942603,,,,
7/1/2017 9:45,0.085502184,,,,
7/1/2017 10:00,0.085502184,,,,
7/1/2017 10:15,0.085502184,,,,
7/1/2017 10:30,0.085502184,,,,
7/1/2017 10:45,0.085502184,,,,
7/1/2017 11:00,0.082942603,,,,
7/1/2017 11:15,0.082942603,,,,
7/1/2017 11:30,0.082942603,,,,
7/1/2017 11:45,0.082942603,,,,
7/1/2017 12:00,0.082942603,,,,
7/1/2017 12:15,0.082942603,,,,
7/1/2017 12:30,0.082942603,,,,
7/1/2017 12:45,0.082942603,,,,
7/1/2017 13:00,0.082942603,,,,
7/1/2017 13:15,0.082942603,,,,
7/1/2017 13:30,0.082942603,,,,
7/1/2017 13:45,0.082942603,,,,
7/1/2017 14:00,0.082942603,,,,
7/1/2017 14:15,0.082942603,,,,
7/1/2017 14:30,0.082942603,,,,
7/1/2017 14:45,0.082942603,,,,
7/1/2017 15:00,0.082942603,,,,
7/1/2017 15:15,0.082942603,,,,
7/1/2017 15:30,0.080428904,,,,
7/1/2017 15:45,0.082942603,,,,
7/1/2017 16:00,0.080428904,,,,
7/1/2017 16:15,0.080428904,,,,
7/1/2017 16:30,0.082942603,,,,
7/1/2017 16:45,0.080428904,,,,
7/1/2017 17:00,0.080428904,,,,
7/1/2017 17:15,0.080428904,,,,
7/1/2017 17:30,0.082942603,,,,
7/1/2017 17:45,0.082942603,,,,
7/1/2017 18:00,0.082942603,,,,
7/1/2017 18:15,0.082942603,,,,
7/1/2017 18:30,0.080428904,,,,
7/1/2017 18:45,0.080428904,,,,
7/1/2017 19:00,0.080428904,,,,
7/1/2017 19:15,0.080428904,,,,
7/1/2017 19:30,0.080428904,,,,
7/1/2017 19:45,0.082942603,,,,
7/1/2017 20:00,0.082942603,,,,
7/1/2017 20:15,0.080428904,,,,
7/1/2017 20:30,0.080428904,,,,
7/1/2017 20:45,0.077960816,,,,
7/1/2017 21:00,0.080428904,,,,
7/1/2017 21:15,0.080428904,,,,
7/1/2017 21:30,0.080428904,,,,
7/1/2017 21:45,0.080428904,,,,
7/1/2017 22:00,0.096204205,,,,
7/1/2017 22:15,0.098996904,,,,
7/1/2017 22:30,0.093458633,,,,
7/1/2017 22:45,0.096204205,,,,
7/1/2017 23:00,0.096204205,,,,
7/1/2017 23:15,0.096204205,,,,
7/1/2017 23:30,0.093458633,,,,
7/1/2017 23:45,0.096204205,,,,
7/2/2017,0.101836993,,,,
7/2/2017 0:15,0.096204205,,,,
7/2/2017 0:30,0.098996904,,,,
7/2/2017 0:45,0.096204205,,,,
7/2/2017 1:00,0.096204205,,,,
7/2/2017 1:15,0.098996904,,,,
7/2/2017 1:30,0.093458633,,,,
7/2/2017 1:45,0.096204205,,,,
7/2/2017 2:00,0.096204205,,,,
7/2/2017 2:15,0.101836993,,,,
7/2/2017 2:30,0.101836993,,,,
7/2/2017 2:45,0.101836993,,,,
7/2/2017 3:00,0.096204205,,,,
7/2/2017 3:15,0.096204205,,,,
7/2/2017 3:30,0.098996904,,,,
7/2/2017 3:45,0.098996904,,,,
7/2/2017 4:00,0.096204205,,,,
7/2/2017 4:15,0.104724684,,,,
7/2/2017 4:30,0.098996904,,,,
7/2/2017 4:45,0.098996904,,,,
7/2/2017 5:00,0.096204205,,,,
7/2/2017 5:15,0.093458633,,,,
7/2/2017 5:30,0.096204205,,,,
7/2/2017 5:45,0.096204205,,,,
7/2/2017 6:00,0.096204205,,,,
7/2/2017 6:15,0.09075994,,,,
7/2/2017 6:30,0.098996904,,,,
7/2/2017 6:45,0.098996904,,,,
7/2/2017 7:00,0.093458633,,,,
7/2/2017 7:15,0.098996904,,,,
7/2/2017 7:30,0.098996904,,,,
7/2/2017 7:45,0.101836993,,,,
7/2/2017 8:00,0.096204205,,,,
7/2/2017 8:15,0.096204205,,,,
7/2/2017 8:30,0.096204205,,,,
7/2/2017 8:45,0.093458633,,,,
7/2/2017 9:00,0.093458633,,,,
7/2/2017 9:15,0.098996904,,,,
7/2/2017 9:30,0.088107874,,,,
7/2/2017 9:45,0.098996904,,,,
7/2/2017 10:00,0.096204205,,,,
7/2/2017 10:15,0.093458633,,,,
7/2/2017 10:30,0.098996904,,,,
7/2/2017 10:45,0.088107874,,,,
7/2/2017 11:00,0.093458633,,,,
7/2/2017 11:15,0.093458633,,,,
7/2/2017 11:30,0.093458633,,,,
7/2/2017 11:45,0.096204205,,,,
7/2/2017 12:00,0.093458633,,,,
7/2/2017 12:15,0.09075994,,,,
7/2/2017 12:30,0.096204205,,,,
7/2/2017 12:45,0.093458633,,,,
7/2/2017 13:00,0.09075994,,,,
7/2/2017 13:15,0.09075994,,,,
7/2/2017 13:30,0.093458633,,,,
7/2/2017 13:45,0.09075994,,,,
7/2/2017 14:00,0.101836993,,,,
7/2/2017 14:15,0.093458633,,,,
7/2/2017 14:30,0.088107874,,,,
7/2/2017 14:45,0.09075994,,,,
7/2/2017 15:00,0.098996904,,,,
7/2/2017 15:15,0.093458633,,,,
7/2/2017 15:30,0.088107874,,,,
7/2/2017 15:45,0.093458633,,,,
7/2/2017 16:00,0.093458633,,,,
7/2/2017 16:15,0.096204205,,,,
7/2/2017 16:30,0.09075994,,,,
7/2/2017 16:45,0.09075994,,,,
7/2/2017 17:00,0.101836993,,,,
7/2/2017 17:15,0.09075994,,,,
7/2/2017 17:30,0.09075994,,,,
7/2/2017 17:45,0.093458633,,,,
7/2/2017 18:00,0.093458633,,,,
7/2/2017 18:15,0.093458633,,,,
7/2/2017 18:30,0.09075994,,,,
7/2/2017 18:45,0.088107874,,,,
7/2/2017 19:00,0.093458633,,,,
7/2/2017 19:15,0.09075994,,,,
7/2/2017 19:30,0.096204205,,,,
7/2/2017 19:45,0.09075994,,,,
7/2/2017 20:00,0.088107874,,,,
7/2/2017 20:15,0.093458633,,,,
7/2/2017 20:30,0.096204205,,,,
7/2/2017 20:45,0.088107874,,,,
7/2/2017 21:00,0.093458633,,,,
7/2/2017 21:15,0.09075994,,,,
7/2/2017 21:30,0.096204205,,,,
7/2/2017 21:45,0.096204205,,,,
7/2/2017 22:00,0.093458633,,,,
7/2/2017 22:15,0.088107874,,,,
7/2/2017 22:30,0.088107874,,,,
7/2/2017 22:45,0.085502184,,,,
7/2/2017 23:00,0.093458633,,,,
7/2/2017 23:15,0.093458633,,,,
7/2/2017 23:30,0.093458633,,,,
7/2/2017 23:45,0.088107874,,,,
7/3/2017,0.093458633,,,,
7/3/2017 0:15,0.093458633,,,,
7/3/2017 0:30,0.096204205,,,,
7/3/2017 0:45,0.085502184,,,,
7/3/2017 1:00,0.09075994,,,,
7/3/2017 1:15,0.09075994,,,,
7/3/2017 1:30,0.088107874,,,,
7/3/2017 1:45,0.09075994,,,,
7/3/2017 2:00,0.085502184,,,,
7/3/2017 2:15,0.09075994,,,,
7/3/2017 2:30,0.096204205,,,,
7/3/2017 2:45,0.085502184,,,,
7/3/2017 3:00,0.096204205,,,,
7/3/2017 3:15,0.088107874,,,,
7/3/2017 3:30,0.088107874,,,,
7/3/2017 3:45,0.085502184,,,,
7/3/2017 4:00,0.088107874,,,,
7/3/2017 4:15,0.088107874,,,,
7/3/2017 4:30,0.088107874,,,,
7/3/2017 4:45,0.088107874,,,,
7/3/2017 5:00,0.09075994,,,,
7/3/2017 5:15,0.082942603,,,,
7/3/2017 5:30,0.088107874,,,,
7/3/2017 5:45,0.093458633,,,,
7/3/2017 6:00,0.093458633,,,,
7/3/2017 6:15,0.09075994,,,,
7/3/2017 6:30,0.093458633,,,,
7/3/2017 6:45,0.085502184,,,,
7/3/2017 7:00,0.085502184,,,,
7/3/2017 7:15,0.085502184,,,,
7/3/2017 7:30,0.085502184,,,,
7/3/2017 7:45,0.088107874,,,,
7/3/2017 8:00,0.088107874,,,,
7/3/2017 8:15,0.082942603,,,,
7/3/2017 8:30,0.082942603,,,,
7/3/2017 8:45,0.082942603,,,,
7/3/2017 9:00,0.088107874,,,,
7/3/2017 9:15,0.088107874,,,,
